8.1000000000e-03   1.1855500000e+04   4.2379200000e-04   9.5397600000e+02   1.7539300000e-05   3.6623100000e-01   3.9203700000e-01   1.6597900000e-01   6.2378700000e-02   8.3618500000e-03   4.8888400000e-03   3.3916100000e-06   9.5809000000e-05   0.0000000000e+00   7.0423200000e-06   
8.2000000000e-03   1.1854900000e+04   4.2377600000e-04   9.5401000000e+02   1.7535200000e-05   3.6681000000e-01   3.9176100000e-01   1.6595900000e-01   6.2573200000e-02   8.0424200000e-03   4.7353100000e-03   3.4019100000e-06   9.1140600000e-05   0.0000000000e+00   7.0528600000e-06   
8.3000000000e-03   1.1854300000e+04   4.2376100000e-04   9.5404500000e+02   1.7531100000e-05   3.6737500000e-01   3.9149000000e-01   1.6593500000e-01   6.2766100000e-02   7.7348300000e-03   4.5853000000e-03   3.4118800000e-06   8.6756400000e-05   0.0000000000e+00   7.0628900000e-06   
8.4000100000e-03   1.1853700000e+04   4.2374600000e-04   9.5407800000e+02   1.7527200000e-05   3.6792600000e-01   3.9122300000e-01   1.6590500000e-01   6.2957400000e-02   7.4386500000e-03   4.4388300000e-03   3.4216700000e-06   8.2633100000e-05   0.0000000000e+00   7.0724800000e-06   
8.5000000000e-03   1.1853200000e+04   4.2373100000e-04   9.5411200000e+02   1.7523400000e-05   3.6846500000e-01   3.9096000000e-01   1.6587100000e-01   6.3147100000e-02   7.1535300000e-03   4.2959600000e-03   3.4313900000e-06   7.8750700000e-05   0.0000000000e+00   7.0816900000e-06   
8.6000000000e-03   1.1852700000e+04   4.2371700000e-04   9.5414400000e+02   1.7519800000e-05   3.6899100000e-01   3.9070200000e-01   1.6583300000e-01   6.3335300000e-02   6.8790300000e-03   4.1566400000e-03   3.4408000000e-06   7.5090600000e-05   0.0000000000e+00   7.0904300000e-06   
8.7000100000e-03   1.1852200000e+04   4.2370300000e-04   9.5417600000e+02   1.7516200000e-05   3.6950400000e-01   3.9044800000e-01   1.6579100000e-01   6.3522000000e-02   6.6147500000e-03   4.0208700000e-03   3.4499800000e-06   7.1636300000e-05   0.0000000000e+00   7.0987400000e-06   
8.8000000000e-03   1.1851700000e+04   4.2368900000e-04   9.5420700000e+02   1.7512800000e-05   3.7000400000e-01   3.9019800000e-01   1.6574500000e-01   6.3707100000e-02   6.3604100000e-03   3.8886700000e-03   3.4590700000e-06   6.8372600000e-05   0.0000000000e+00   7.1067000000e-06   
8.9000000000e-03   1.1851200000e+04   4.2367500000e-04   9.5423800000e+02   1.7509400000e-05   3.7049300000e-01   3.8995300000e-01   1.6569500000e-01   6.3890700000e-02   6.1155800000e-03   3.7599700000e-03   3.4679500000e-06   6.5285700000e-05   0.0000000000e+00   7.1142500000e-06   
9.0000000000e-03   1.1850800000e+04   4.2366200000e-04   9.5426800000e+02   1.7506200000e-05   3.7097000000e-01   3.8971100000e-01   1.6564100000e-01   6.4072700000e-02   5.8799400000e-03   3.6347600000e-03   3.4765600000e-06   6.2363500000e-05   0.0000000000e+00   7.1213900000e-06   
9.1000000000e-03   1.1850400000e+04   4.2364900000e-04   9.5429700000e+02   1.7503100000e-05   3.7143500000e-01   3.8947400000e-01   1.6558400000e-01   6.4253300000e-02   5.6531700000e-03   3.5130100000e-03   3.4850000000e-06   5.9594300000e-05   0.0000000000e+00   7.1281700000e-06   
