%"Number_of_species_1","Number_Density_for_species_1","Translational_Temperature","Rotational_Temperature","Vibrational_Temperature","Velocity_for_species_1:0","Velocity_for_species_1:1","Velocity_for_species_1:2","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.56222e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.45592e-01,1.96513e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.56318e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.45965e-01,1.96512e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.56415e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.46337e-01,1.96511e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.56511e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.46709e-01,1.96511e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.56608e-04,0.00000e+00,0.00000e+00,1.72804e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.47081e-01,1.96510e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.56704e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.47453e-01,1.96510e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.56801e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.47825e-01,1.96509e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.56897e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.48197e-01,1.96508e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.56994e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.48570e-01,1.96508e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.57090e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.48942e-01,1.96507e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.57187e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.49314e-01,1.96506e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.57283e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.49686e-01,1.96506e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.57380e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.50058e-01,1.96505e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.57477e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.50430e-01,1.96505e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.57573e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.50803e-01,1.96504e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.57670e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.51175e-01,1.96503e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.57766e-04,0.00000e+00,0.00000e+00,8.64020e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.51547e-01,1.96503e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.57863e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.51919e-01,1.96502e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.57959e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.52291e-01,1.96501e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.58056e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.52663e-01,1.96501e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.58152e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.53036e-01,1.96500e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.58249e-04,0.00000e+00,0.00000e+00,-8.64020e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.53408e-01,1.96500e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.58345e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.53780e-01,1.96499e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.58442e-04,0.00000e+00,0.00000e+00,-8.64020e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.54152e-01,1.96498e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.58538e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.54524e-01,1.96498e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.58635e-04,0.00000e+00,0.00000e+00,-8.64020e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.54896e-01,1.96497e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.58731e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.55269e-01,1.96496e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.58828e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.55641e-01,1.96496e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.58924e-04,0.00000e+00,0.00000e+00,-8.64020e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.56013e-01,1.96495e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59021e-04,0.00000e+00,0.00000e+00,4.32010e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.56385e-01,1.96494e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59117e-04,0.00000e+00,0.00000e+00,-4.32010e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.56757e-01,1.96494e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59214e-04,0.00000e+00,0.00000e+00,4.32010e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.57129e-01,1.96493e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59311e-04,0.00000e+00,0.00000e+00,8.64020e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.57502e-01,1.96493e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59407e-04,0.00000e+00,0.00000e+00,4.32010e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.57874e-01,1.96492e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59504e-04,0.00000e+00,0.00000e+00,4.32010e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.58246e-01,1.96491e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59600e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.58618e-01,1.96491e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59697e-04,0.00000e+00,0.00000e+00,-8.64020e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.58990e-01,1.96490e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59793e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.59362e-01,1.96489e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59890e-04,0.00000e+00,0.00000e+00,6.48015e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.59735e-01,1.96489e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.59986e-04,0.00000e+00,0.00000e+00,-4.32010e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.60107e-01,1.96488e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.60083e-04,0.00000e+00,0.00000e+00,4.32010e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.60479e-01,1.96488e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.60179e-04,0.00000e+00,0.00000e+00,-4.32010e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.60851e-01,1.96487e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.60276e-04,0.00000e+00,0.00000e+00,6.48015e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.61223e-01,1.96486e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.60372e-04,0.00000e+00,0.00000e+00,-6.48015e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.61595e-01,1.96486e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.60469e-04,0.00000e+00,0.00000e+00,1.08002e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.61968e-01,1.96485e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.60565e-04,0.00000e+00,0.00000e+00,-7.56017e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.62340e-01,1.96484e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.60662e-04,0.00000e+00,0.00000e+00,-4.32010e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.62712e-01,1.96484e-02,0.00000e+00
6.19850e+01,8.95063e+18,8.52694e+03,5.03934e+03,1.73858e+03,3.85556e+03,-6.53574e-01,0.00000e+00,1.60758e-04,0.00000e+00,0.00000e+00,8.10018e-12,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.63084e-01,1.96483e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.60855e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.63456e-01,1.96459e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.60950e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.63828e-01,1.96433e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61046e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.64201e-01,1.96407e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61141e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.64573e-01,1.96381e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61236e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.64945e-01,1.96354e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61332e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.65317e-01,1.96328e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61427e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.65689e-01,1.96302e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61522e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.66061e-01,1.96276e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61618e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.66433e-01,1.96250e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61713e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.66806e-01,1.96223e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61808e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.67178e-01,1.96197e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61904e-04,0.00000e+00,0.00000e+00,1.72804e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.67550e-01,1.96171e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.61999e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.67922e-01,1.96145e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.62094e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.68294e-01,1.96118e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.62190e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.68666e-01,1.96092e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.62285e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.69038e-01,1.96066e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.62380e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.69411e-01,1.96040e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.62476e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.69783e-01,1.96014e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.62571e-04,0.00000e+00,0.00000e+00,-1.72804e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.70155e-01,1.95987e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.62666e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.70527e-01,1.95961e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.62762e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.70899e-01,1.95935e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.62857e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.71271e-01,1.95909e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.62952e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.71644e-01,1.95882e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.63048e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.72016e-01,1.95856e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.63143e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.72388e-01,1.95830e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.63238e-04,0.00000e+00,0.00000e+00,1.72804e-11,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.72760e-01,1.95804e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.63334e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.73132e-01,1.95778e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.63429e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.73504e-01,1.95751e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.63524e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.73876e-01,1.95725e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.63620e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.74249e-01,1.95699e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.63715e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.74621e-01,1.95673e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.63810e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.74993e-01,1.95646e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.63906e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.75365e-01,1.95620e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.64001e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.75737e-01,1.95594e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.64096e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.76109e-01,1.95568e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.64192e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.76482e-01,1.95541e-02,0.00000e+00
6.20450e+01,8.95930e+18,8.45610e+03,4.94814e+03,1.73395e+03,3.90372e+03,-2.75090e+01,0.00000e+00,1.64287e-04,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,0.00000e+00,1.00000e+00,7.76854e-01,1.95515e-02,0.00000e+00
